"SEMPHIL 140","11006","8602","0","0","0","0","1"
"HAA 70","11007","4593","0","0","6","13","17"
"GOV 1730","11010","6806","1","0","4","16","21"
"PHYSICS 283b","11014","7153","0","1","1","1","8"
"MATH 141","11017","0600","0","1","0","2","2"
"LING 171","11018","4346","0","0","0","0","0"
"PSY 2010","11020","6515","1","1","2","3","1"
"TURKISH 120a","11021","4009","0","1","1","2","2"
"NEUROBIO 200","11022","6062","1","2","2","3","1"
"MATH 212a","11023","5446","0","1","2","4","2"
"GOV 20","11026","6166","0","2","11","23","46"
"ECON 2020a","11027","0339","0","0","3","2","6"
"ECON 2010a","11028","8656","2","3","10","5","1"
"JAPAN Ba","11029","2014","0","0","1","3","32"
"GENETIC 201","11030","4225","1","2","6","15","4"
"ANTHRO 2650a","11031","1752","0","0","2","1","0"
"PHYSICS 210","11034","4840","0","4","1","2","1"
"ECON 2040","11035","8485","0","0","0","2","1"
"KOREAN 150a","11038","1936","0","1","0","0","0"
"GOV 2285","11040","1566","0","0","0","1","4"
"HIST 1877a","11042","1770","0","1","2","4","7"
"MATH 131","11043","2381","1","2","10","19","5"
"MATH 153","11044","3004","0","1","5","1","9"
"VES 71","11046","1971","2","1","10","4","4"
"BIOSTAT 232","11048","0131","0","0","0","2","4"
"FRSEMR 25g","11051","8075","1","0","1","1","7"
"OEB 107","11057","1318","0","0","2","1","5"
"PSY 1801","11059","4906","0","0","0","3","1"
"MUSIC 2","11062","0645","0","3","8","15","13"
"VES 96r","11064","7299","0","0","0","5","2"
"HAA 271x","11069","1598","0","0","0","2","1"
"PSY 1352","11071","9399","0","0","0","0","3"
"PHYSICS 175","11072","9076","0","1","1","3","4"
"COMPLIT 263","11086","3125","0","0","1","0","6"
"FRSEMR 25n","11087","9589","0","0","0","0","9"
"LING 83","11092","8319","0","0","1","4","3"
"ECON 1018","11096","1775","0","2","7","9","11"
"ENGLISH Clr","11099","6121","0","0","0","0","8"
"PHYSICS 123","11102","0864","2","2","1","4","9"
"MATH 60r","11103","8500","0","0","2","0","4"
"LING 97r","11104","1791","1","0","4","1","0"
"HEB 91r","11110","3631","0","0","0","1","0"
"ARABIC A","11112","5773","0","4","7","23","22"
"GERMAN A","11113","4294","0","1","9","6","18"
"SOCIOL 99","11118","6237","0","0","0","1","4"
"FRENCH 259","11124","3349","0","0","0","1","1"
"MANCHU A","11127","8961","0","1","0","0","2"
"CELTIC 184","11128","2150","0","0","0","2","2"
"APPHY 195","11129","1842","0","2","3","3","3"
"ASTRON 201a","11132","4303","1","3","4","3","0"
"MCB 176","11133","3186","0","0","0","5","8"
"LATIN 112a","11134","7099","1","0","4","3","5"
"CHEM 163","11135","3635","0","0","7","9","3"
"HEB 1463","11136","3359","0","0","1","2","9"
"E-PSCI 270r","11139","8230","0","0","0","4","1"
