"AFRAMER 20","10516","2048","3","3","0","0","0"
"PSY 1900","10518","4016","33","14","4","0","1"
"FRSEMR 21o","10524","7584","3","4","0","0","0"
"ARABIC 133","10527","4747","0","6","2","0","0"
"APPHY 225","10532","5298","1","9","9","2","1"
"SOCIOL 206","10536","9026","0","1","4","1","0"
"PSY 2190","10537","2529","0","0","1","2","1"
"E-PSCI 161","10540","1854","1","2","0","0","0"
"GREEK H","10542","6323","0","3","1","0","0"
"SOC-STD 98fu","10544","7432","0","1","3","3","1"
"PSY 15","10549","4760","61","37","4","0","0"
"MCB 131","10551","9868","0","2","6","2","5"
"PHIL 158","10555","45486","0","2","0","0","0"
"HAA 175k","10556","6910","2","7","4","0","0"
"HISTSCI 212","10559","0500","0","0","3","1","1"
"ISLAMCIV 145","10560","0292","1","5","1","0","0"
"HISTSCI 153","10561","1409","5","8","2","0","0"
"VES 270","10562","1741","0","3","2","0","0"
"ECON 2070","10564","5647","0","3","0","0","0"
"STAT 115","10570","9776","3","9","1","2","0"
"OEB 54","10576","9326","3","3","0","0","0"
"MCB 225","10577","7646","2","3","0","0","0"
"E-PSCI 255r","10581","8807","1","2","0","0","0"
"PHYSCI 2","10582","6053","3","31","21","3","2"
"CELLBIO 226","10585","8747","0","4","1","0","0"
"APPHY 299r","10593","2103","0","1","1","3","1"
"VES 41a","10595","0705","0","0","3","4","2"
"PSY 975","10596","9063","1","5","2","0","0"
"PERSIAN A","10600","8143","1","7","4","0","0"
"MUSIC Bhf","10601","3045","5","2","2","0","0"
"HLTHPOL 2000","10602","4522","2","3","2","0","0"
"HIST-LIT 97","10603","1148","0","4","4","2","0"
"PHIL 98hf","10607","5533","0","4","1","0","0"
"SLAVIC B","10609","3262","1","3","4","1","1"
"E-PSCI 210","10611","9146","0","2","4","2","0"
"ENG-SCI 209","10613","1194","0","0","0","0","0"
"ANTHRO 2000","10615","0363","0","0","3","1","0"
"ANTHRO 1640","10617","5844","5","12","2","0","0"
"HIST 2906","10620","0453","0","0","2","0","1"
"PHYSICS 285a","10624","8204","0","1","3","3","1"
"ITAL 141","10625","5328","0","2","1","0","0"
